Year,EventId,PlayerCode,Date,EventName,EventType,EventCountry,PlayerRank,PointsGained,PrizeUsd,SglDrawSize,Surface,TotPrizeMoney
2024,7874,b0pg,2024-02-26,Lille,CH,France,313,7,2124,32,Hard,120950
2024,7916,b0pg,2024-02-12,Glasgow,CH,Great Britain,312,0,399,32,Hard,36900
2024,2907,b0pg,2024-02-05,Nottingham,CH,Great Britain,338,22,3844,32,Hard,74825
2024,7652,b0pg,2024-01-29,Koblenz,CH,Germany,350,7,2127,32,Hard,120950
2024,2837,b0pg,2024-01-22,Ottignies-Louvain-la-Neuve,CH,Belgium,350,0,1596,32,Hard,148625
2024,580,b0pg,2024-01-15,Australian Open,GS,Australia,350,0,20972,128,Hard,38923200
2024,7393,b0pg,2024-01-01,Canberra,CH,Australia,350,0,410,32,Hard,164000
2024,2953,p0df,2024-11-18,Sao Paulo,CH,Brazil,293,0,800,32,Hard,82000
2024,544,p0df,2024-11-11,Montevideo,CH,Uruguay,292,2,1310,32,Clay,133250
2024,392,p0df,2024-10-28,M25 Lajeado,FU,Brazil,318,25,3600,32,Clay,25000
2024,2895,p0df,2024-10-21,Curitiba,CH,Brazil,325,7,2175,32,Clay,133250
2024,6307,p0df,2024-10-14,Campinas,CH,Brazil,338,11,2175,32,Clay,133250
2024,2811,p0df,2024-10-07,Villa Maria,CH,Argentina,374,18,3690,32,Clay,133250
2024,7395,p0df,2024-09-30,Buenos Aires (Racket Club),CH,Argentina,374,0,210,32,Clay,82000
2024,2889,p0df,2024-09-23,Antofagasta,CH,Chile,341,7,2175,32,Clay,133250
2024,9556,p0df,2024-09-02,Tulln,CH,Austria,310,0,1326,32,Clay,120950
2024,3473,p0df,2024-08-26,Como,CH,Italy,310,4,834,32,Clay,74825
2024,4182,p0df,2024-08-19,M25 Maribor,FU,Slovenia,315,0,260,32,Clay,25000
2024,4176,p0df,2024-08-12,M25 Maribor,FU,Slovenia,314,8,1255,32,Clay,25000
2024,9544,p0df,2024-07-22,Verona,CH,Italy,324,2,1306,32,Clay,120950
2024,9198,p0df,2024-07-15,Amersfoort,CH,Netherlands,331,4,807,32,Clay,74825
2024,2929,p0df,2024-06-24,Ibague,CH,Colombia,337,4,680,32,Clay,41000
2024,9820,p0df,2024-06-17,Santa Cruz De La Sierra 2,CH,Bolivia,338,0,410,32,Clay,41000
2024,2787,p0df,2024-06-10,Lima 1,CH,Peru,353,8,1155,32,Clay,41000
2024,2887,p0df,2024-06-03,Santa Fe,CH,Argentina,330,8,1155,32,Clay,41000
2024,9651,p0df,2024-04-01,Florianopolis ,CH,Brazil,274,6,1350,32,Clay,82000
2024,2821,p0df,2024-03-25,Sao Leopoldo,CH,Brazil,295,12,2270,32,Clay,82000
2024,2909,p0df,2024-03-18,Asuncion,CH,Paraguay,295,6,1350,32,Clay,82000
2024,3406,p0df,2024-03-11,Santiago,CH,Chile,304,0,800,32,Clay,82000
2024,9479,p0df,2024-03-04,Santa Cruz,CH,Bolivia,304,6,1350,32,Clay,82000
2024,6932,p0df,2024-02-19,Rio de Janeiro,500,Brazil,315,13,8395,32,Clay,2100230
2024,4505,p0df,2024-02-05,M25 Punta del Este,FU,Uruguay,317,1,430,32,Clay,25000
2024,2835,p0df,2024-01-29,Piracicaba,CH,Brazil,343,22,3900,32,Clay,82000
2024,7696,f0fv,2024-12-16,Next Gen ATP Finals,XXI,Saudi Arabia,145,0,526560,8,Hard,2050000
2024,2963,f0fv,2024-11-11,Lyon (Décines-Charpieu),CH,France,149,22,3863,32,Hard,74825
2024,8310,f0fv,2024-11-04,Helsinki,CH,Finland,150,8,2622,32,Hard,148625
2024,444,f0fv,2024-10-28,Bratislava 2,CH,Slovakia,151,0,1581,32,Hard,148625
2024,7341,f0fv,2024-10-21,Brest,CH,France,154,14,3629,32,Hard,120950
2024,4828,f0fv,2024-09-09,ITA vs BRA Group A RR,DC,Italy,158,0,0,2,Hard,0
2024,4831,f0fv,2024-09-09,NED vs BRA Group A RR,DC,Italy,158,0,0,2,Hard,0
2024,4833,f0fv,2024-09-09,BEL vs BRA Group A RR,DC,Italy,158,0,0,2,Hard,0
2024,560,f0fv,2024-08-26,US Open,GS,"NY, U.S.A.",162,16,52000,128,Hard,33977000
2024,7316,f0fv,2024-08-12,Cary,CH,"NC, U.S.A.",167,0,1310,32,Hard,133250
2024,586,f0fv,2024-07-29,Lexington,CH,"KY, U.S.A.",214,75,11200,32,Hard,82000
2024,2797,f0fv,2024-07-22,Chicago,CH,"IL, U.S.A.",217,6,1350,32,Hard,82000
2024,540,f0fv,2024-07-01,Wimbledon,GS,Great Britain,216,0,18960,128,Grass,20747000
2024,500,f0fv,2024-06-17,Halle,500,Germany,217,0,18825,32,Grass,2255655
2024,7740,f0fv,2024-06-10,Nottingham 2,CH,Great Britain,224,8,2613,32,Grass,148625
2024,7297,f0fv,2024-06-03,Surbiton,CH,Great Britain,230,8,2625,32,Grass,148625
2024,1536,f0fv,2024-04-22,ATP Masters 1000 Madrid,1000,Spain,242,30,32240,96,Clay,7877020
2024,4462,f0fv,2024-04-15,Bucharest,250,Romania,276,50,18632,28,Clay,579320
2024,9687,f0fv,2024-04-08,Madrid,CH,Spain,292,14,3619,32,Clay,120950
2024,7290,f0fv,2024-04-01,Estoril,250,Portugal,288,0,6707,28,Clay,579320
2024,2909,f0fv,2024-03-18,Asuncion,CH,Paraguay,341,44,6575,32,Clay,82000
2024,3406,f0fv,2024-03-11,Santiago,CH,Chile,342,0,800,32,Clay,82000
2024,8996,f0fv,2024-02-26,Santiago,250,Chile,343,0,7095,28,Clay,661585
2024,6932,f0fv,2024-02-19,Rio de Janeiro,500,Brazil,655,100,57540,32,Clay,2100230
2024,2901,f0fv,2024-01-22,Punta del Este ,CH,Uruguay,652,0,800,32,Clay,82000
2024,9678,f0fv,2024-01-15,Buenos Aires (Argentino) 2,CH,Argentina,652,0,410,32,Clay,41000
2024,1210,f0fv,2024-01-08,Buenos Aires (Argentino) 1,CH,Argentina,727,14,1960,32,Clay,41000
2024,9450,j09x,2024-11-18,M25 Antalya,FU,Turkey,216,0,260,32,Clay,25000
2024,8335,j09x,2024-11-11,M15 Antalya,FU,Turkiye,211,0,156,32,Clay,15000
2024,4875,j09x,2024-11-04,M15 Antalya,FU,Turkiye,213,8,1272,32,Clay,15000
2024,2961,j09x,2024-10-28,Brazzaville,CH,Republic of Congo,214,25,3350,32,Clay,41000
2024,4453,j09x,2024-10-21,M25 Santa Margherita di Pula,FU,Italy,213,0,260,32,Clay,25000
2024,7485,j09x,2024-10-14,Antwerp,250,Belgium,219,0,2209,28,Hard,690135
2024,2823,j09x,2024-10-07,Valencia,CH,Spain,227,0,1608,32,Clay,148625
2024,7913,j09x,2024-09-30,Braga,CH,Portugal,227,0,832,32,Clay,74825
2024,4802,j09x,2024-09-16,M25 Satu Mare,FU,Romania,236,25,3600,32,Clay,25000
2024,9556,j09x,2024-09-02,Tulln,CH,Austria,233,0,1326,32,Clay,120950
2024,3473,j09x,2024-08-26,Como,CH,Italy,233,6,1343,32,Clay,74825
2024,8392,j09x,2024-08-12,Todi,CH,Italy,237,0,813,32,Clay,74825
2024,2935,j09x,2024-08-05,Bonn,CH,Germany,238,6,1309,32,Clay,74825
2024,6795,j09x,2024-07-29,Liberec,CH,Czech Republic,237,6,1303,32,Clay,74825
2024,9544,j09x,2024-07-22,Verona,CH,Italy,239,0,1306,32,Clay,120950
2024,314,j09x,2024-07-15,Gstaad,250,Switzerland,242,0,1836,28,Clay,579320
2024,8394,j09x,2024-07-08,Iasi,CH,Romania,246,0,1300,32,Clay,120950
2024,2931,j09x,2024-07-01,Brasov,CH,Romania,246,12,2218,32,Clay,74825
2024,3463,j09x,2024-06-24,Milan,CH,Italy,276,44,6431,32,Clay,74825
2024,786,j09x,2024-06-17,Poznan,CH,Poland,280,6,1284,32,Clay,74825
2024,7536,j09x,2024-06-10,Lyon,CH,France,292,14,3606,32,Clay,120950
2024,4719,j09x,2024-06-03,M25 Kursumljiska Banja,FU,Serbia,286,3,730,32,Clay,25000
2024,2869,j09x,2024-05-20,Skopje,CH,North Macedonia,286,6,1304,32,Clay,74825
2024,4678,j09x,2024-05-13,M15 Bucharest,FU,Romania,278,1,258,32,Clay,15000
2024,4670,j09x,2024-05-06,M25 Varnamo,FU,Sweden,278,8,1255,32,Clay,25000
2024,4661,j09x,2024-04-29,M15 Antalya,FU,Turkiye,281,4,753,32,Clay,15000
2024,4651,j09x,2024-04-22,M15 Antalya,FU,Turkiye,281,0,156,32,Clay,15000
2024,4462,j09x,2024-04-15,Bucharest,250,Romania,282,7,3105,28,Clay,579320
2024,8388,j09x,2024-04-08,Split,CH,Croatia,282,0,206,32,Clay,74825
2024,7494,j09x,2024-04-01,Barletta,CH,Italy,293,12,2234,32,Clay,74825
2024,4589,j09x,2024-03-18,M15 Antalya,FU,Turkiye,311,15,2160,32,Clay,15000
2024,4558,j09x,2024-03-04,M15 Kish Island,FU,Iran,340,15,2160,32,Clay,15000
2024,4548,j09x,2024-02-26,M15 Kish Island,FU,Iran,338,15,1444,32,Clay,15000
2024,4545,j09x,2024-02-19,M25 Hammamet,FU,Tunisia,362,1,430,32,Clay,25000
2024,4536,j09x,2024-02-12,M25 Hammamet,FU,Tunisia,376,16,2120,32,Clay,25000
2024,4507,j09x,2024-02-05,M25 Hammamet,FU,Tunisia,377,8,1255,32,Clay,25000
2024,4488,j09x,2024-01-29,M25 Hammamet,FU,Tunisia,376,0,260,32,Clay,25000
2024,8150,j09x,2024-01-15,M15 Antalya,FU,Turkiye,418,8,1272,32,Clay,15000
2024,8141,j09x,2024-01-08,M15 Antalya,FU,Turkiye,408,15,2160,32,Clay,15000
2024,2829,sl94,2024-11-25,Temuco,CH,Chile,316,0,1310,32,Hard,133250
2024,2953,sl94,2024-11-18,Sao Paulo,CH,Brazil,316,6,1350,32,Hard,82000
2024,4877,sl94,2024-11-04,M15 Recife,FU,Brazil,293,1,258,32,Clay,15000
2024,7391,sl94,2024-10-28,Guayaquil,CH,Ecuador,296,0,800,32,Clay,82000
2024,2895,sl94,2024-10-21,Curitiba,CH,Brazil,298,0,1310,32,Clay,133250
2024,6307,sl94,2024-10-14,Campinas,CH,Brazil,273,7,2175,32,Clay,133250
2024,2811,sl94,2024-10-07,Villa Maria,CH,Argentina,286,14,3690,32,Clay,133250
2024,7395,sl94,2024-09-30,Buenos Aires (Racket Club),CH,Argentina,286,0,800,32,Clay,82000
2024,448,sl94,2024-09-09,Szczecin,CH,Poland,271,0,410,32,Clay,148625
2024,784,sl94,2024-09-02,Seville,CH,Spain,277,8,2673,32,Clay,148625
2024,2933,sl94,2024-08-26,Porto 2,CH,Potugal,277,0,834,32,Clay,74825
2024,7201,sl94,2024-08-12,Santo Domingo,CH,Dominican Republic,279,0,1610,32,Clay,164000
2024,7389,sl94,2024-08-05,Bogota,CH,Colombia,285,6,1350,32,Clay,82000
2024,9540,sl94,2024-07-29,San Marino,CH,San Marino,284,5,1590,32,Clay,148625
2024,9544,sl94,2024-07-22,Verona,CH,Italy,284,0,326,32,Clay,120950
2024,388,sl94,2024-07-08,M25 Sao Paulo,FU,Brazil,328,25,3600,32,Clay,25000
2024,9644,sl94,2024-07-01,M15 Belem,FU,Brazil,328,15,2160,32,Hard,15000
2024,9820,sl94,2024-06-17,Santa Cruz De La Sierra 2,CH,Bolivia,302,8,1155,32,Clay,41000
2024,2787,sl94,2024-06-10,Lima 1,CH,Peru,304,4,680,32,Clay,41000
2024,2887,sl94,2024-06-03,Santa Fe,CH,Argentina,302,0,410,32,Clay,41000
2024,2923,sl94,2024-05-06,Santos,CH,Brazil,300,4,680,32,Clay,41000
2024,2919,sl94,2024-04-29,Porto Alegre,CH,Brazil,305,0,410,32,Clay,41000
2024,2927,sl94,2024-04-15,San Miguel de Tucuman ,CH,Argentina,299,0,130,32,Clay,41000
2024,9651,sl94,2024-04-01,Florianopolis ,CH,Brazil,296,0,800,32,Clay,82000
2024,2821,sl94,2024-03-25,Sao Leopoldo,CH,Brazil,309,6,1350,32,Clay,82000
2024,2909,sl94,2024-03-18,Asuncion,CH,Paraguay,309,6,1350,32,Clay,82000
2024,4580,sl94,2024-03-11,M25 Feira de Santana,FU,Brazil,336,1,430,32,Hard,25000
2024,9479,sl94,2024-03-04,Santa Cruz,CH,Bolivia,336,12,2270,32,Clay,82000
2024,4557,sl94,2024-02-26,M25 Tucuman,FU,Argentina,335,16,1417,32,Clay,25000
2024,2835,sl94,2024-01-29,Piracicaba,CH,Brazil,334,0,800,32,Clay,82000
2024,2901,sl94,2024-01-22,Punta del Este ,CH,Uruguay,335,2,400,32,Clay,82000
2024,9678,sl94,2024-01-15,Buenos Aires (Argentino) 2,CH,Argentina,335,1,220,32,Clay,41000
2024,1210,sl94,2024-01-08,Buenos Aires (Argentino) 1,CH,Argentina,339,4,680,32,Clay,41000
2024,9410,e687,2024-10-14,Almaty,250,Kazakhstan,180,38,18195,28,Hard,1036700
2024,5014,e687,2024-09-30,ATP Masters 1000 Shanghai,1000,China,170,30,23250,96,Hard,8995555
2024,2939,e687,2024-09-23,Nonthaburi 4,CH,Thailand,176,7,2175,32,Hard,133250
2024,4847,e687,2024-09-09,CAN vs GBR Group D RR,DC,Great Britain,178,0,0,2,Hard,0
2024,4850,e687,2024-09-09,GBR vs ARG Group D RR,DC,Great Britain,178,0,0,2,Hard,0
2024,4851,e687,2024-09-09,FIN vs GBR Group D RR,DC,Great Britain,178,0,0,2,Hard,0
2024,560,e687,2024-08-26,US Open,GS,"NY, U.S.A.",184,100,215000,128,Hard,33977000
2024,6242,e687,2024-08-19,Winston-Salem,250,"NC, U.S.A.",186,0,4160,48,Hard,779780
2024,96,e687,2024-07-29,Paris Olympics,OL,France,58,0,0,64,Clay,0
2024,540,e687,2024-07-01,Wimbledon,GS,Great Britain,60,10,75870,128,Grass,20747000
2024,311,e687,2024-06-17,London / Queen's Club,500,Great Britain,59,0,18825,32,Grass,2255655
2024,7740,e687,2024-06-10,Nottingham 2,CH,Great Britain,62,16,4448,32,Grass,148625
2024,7297,e687,2024-06-03,Surbiton,CH,Great Britain,62,8,2625,32,Grass,148625
2024,520,e687,2024-05-27,Roland Garros,GS,France,62,10,79344,128,Clay,24961000
2024,7694,e687,2024-05-20,Lyon,250,France,60,0,6755,28,Clay,579320
2024,3824,e687,2024-05-13,Bordeaux,CH,France,67,25,6613,28,Clay,205000
2024,416,e687,2024-05-06,ATP Masters 1000 Rome,1000,Italy,67,10,21911,96,Clay,7877020
2024,425,e687,2024-04-15,Barcelona,500,Spain,49,0,11551,48,Clay,2782960
2024,410,e687,2024-04-08,ATP Masters 1000 Monte-Carlo,1000,Monaco,50,10,25771,56,Clay,5950575
2024,360,e687,2024-04-01,Marrakech,250,Morocco,42,0,10969,28,Clay,579320
2024,403,e687,2024-03-18,ATP Masters 1000 Miami,1000,"FL, U.S.A.",43,30,34500,96,Hard,8995555
2024,404,e687,2024-03-04,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",45,10,30050,96,Hard,9495555
2024,807,e687,2024-02-26,Acapulco,500,Mexico,41,0,17210,32,Hard,2206080
2024,7480,e687,2024-02-19,Los Cabos,250,Mexico,42,25,16065,28,Hard,915245
2024,499,e687,2024-02-12,Delray Beach,250,"FL, U.S.A.",44,0,7095,28,Hard,661585
2024,580,e687,2024-01-15,Australian Open,GS,Australia,38,10,80220,128,Hard,38923200
2024,8998,e687,2024-01-08,Adelaide,250,Australia,40,25,11610,28,Hard,661585
2024,2955,h0a4,2024-11-18,Montemar,CH,Spain,210,12,2181,32,Clay,74825
2024,560,h0a4,2024-08-26,US Open,GS,"NY, U.S.A.",177,0,25000,128,Hard,33977000
2024,7201,h0a4,2024-08-12,Santo Domingo,CH,Dominican Republic,179,0,1610,32,Clay,164000
2024,9540,h0a4,2024-07-29,San Marino,CH,San Marino,180,8,2627,32,Clay,148625
2024,439,h0a4,2024-07-22,Umag,250,Croatia,182,0,1844,28,Clay,579320
2024,414,h0a4,2024-07-15,Hamburg,500,Germany,191,13,8196,32,Clay,1891995
2024,540,h0a4,2024-07-01,Wimbledon,GS,Great Britain,198,8,31600,128,Grass,20747000
2024,786,h0a4,2024-06-17,Poznan,CH,Poland,206,12,2215,32,Clay,74825
2024,9001,h0a4,2024-06-10,Perugia,CH,Italy,210,0,1582,32,Clay,148625
2024,9500,h0a4,2024-06-03,Zagreb,CH,Croatia,193,12,2246,32,Clay,74825
2024,520,h0a4,2024-05-27,Roland Garros,GS,France,193,0,21738,128,Clay,24961000
2024,1541,h0a4,2024-05-13,Tunis,CH,Tunisia,214,6,1350,32,Clay,82000
2024,7707,h0a4,2024-05-06,Francavilla al Mare,CH,Italy,214,22,3837,32,Clay,74825
2024,425,h0a4,2024-04-15,Barcelona,500,Spain,229,41,21654,48,Clay,2782960
2024,9687,h0a4,2024-04-08,Madrid,CH,Spain,229,0,1300,32,Clay,120950
2024,9132,h0a4,2024-04-01,Barcelona,CH,Spain,301,75,11007,32,Clay,74825
2024,4605,h0a4,2024-03-25,M25 Tarragona,FU,Spain,317,1,430,32,Clay,25000
2024,2917,h0a4,2024-03-18,Merida,CH,Mexico,317,14,1960,32,Clay,41000
2024,4577,h0a4,2024-03-11,M25 Santo Domingo,FU,Dominican Republic,335,0,260,32,Hard,25000
2024,4565,h0a4,2024-03-04,M25 Santo Domingo,FU,Dominican Republic,335,16,2120,32,Hard,25000
2024,4530,h0a4,2024-02-12,M25 Antalya,FU,Turkiye,387,16,1417,32,Clay,25000
2024,4502,h0a4,2024-02-05,M25 Antalya,FU,Turkiye,388,25,3600,32,Clay,25000
2024,4486,h0a4,2024-01-29,M25 Antalya,FU,Turkiye,388,1,430,32,Clay,25000
2024,2801,h0a4,2024-01-15,Nonthaburi 3,CH,Thailand,366,0,210,32,Hard,82000
2024,2795,h0a4,2024-01-08,Nonthaburi 2,CH,Thailand,371,4,800,32,Hard,82000
2024,2791,h0a4,2024-01-01,Nonthaburi 1,CH,Thailand,374,0,210,32,Hard,82000
2024,2829,r0a7,2024-11-25,Temuco,CH,Chile,435,25,6340,32,Hard,133250
2024,2953,r0a7,2024-11-18,Sao Paulo,CH,Brazil,419,0,800,32,Hard,82000
2024,4882,r0a7,2024-11-11,M25 Sao Paulo,FU,Brazil,415,1,430,32,Clay,25000
2024,392,r0a7,2024-10-28,M25 Lajeado,FU,Brazil,403,3,730,32,Clay,25000
2024,2895,r0a7,2024-10-21,Curitiba,CH,Brazil,394,4,1310,32,Clay,133250
2024,6307,r0a7,2024-10-14,Campinas,CH,Brazil,398,2,655,32,Clay,133250
2024,2811,r0a7,2024-10-07,Villa Maria,CH,Argentina,382,2,655,32,Clay,133250
2024,7395,r0a7,2024-09-30,Buenos Aires (Racket Club),CH,Argentina,382,2,400,32,Clay,82000
2024,2889,r0a7,2024-09-23,Antofagasta,CH,Chile,379,0,1310,32,Clay,133250
2024,7389,r0a7,2024-08-05,Bogota,CH,Colombia,314,0,800,32,Clay,82000
2024,9540,r0a7,2024-07-29,San Marino,CH,San Marino,325,5,1590,32,Clay,148625
2024,9544,r0a7,2024-07-22,Verona,CH,Italy,336,11,2132,32,Clay,120950
2024,9198,r0a7,2024-07-15,Amersfoort,CH,Netherlands,325,0,206,32,Clay,74825
2024,9820,r0a7,2024-06-17,Santa Cruz De La Sierra 2,CH,Bolivia,329,0,410,32,Clay,41000
2024,2787,r0a7,2024-06-10,Lima 1,CH,Peru,323,4,680,32,Clay,41000
2024,2919,r0a7,2024-04-29,Porto Alegre,CH,Brazil,282,0,410,32,Clay,41000
2024,5067,r0a7,2024-04-22,Savannah,CH,"GA, U.S.A.",282,0,210,32,Clay,82000
2024,2867,r0a7,2024-04-15,Acapulco,CH,Mexico,279,0,1610,32,Hard,164000
2024,9651,r0a7,2024-04-01,Florianopolis ,CH,Brazil,319,44,6575,32,Clay,82000
2024,2821,r0a7,2024-03-25,Sao Leopoldo,CH,Brazil,324,0,800,32,Clay,82000
2024,2909,r0a7,2024-03-18,Asuncion,CH,Paraguay,324,0,800,32,Clay,82000
2024,3406,r0a7,2024-03-11,Santiago,CH,Chile,312,0,800,32,Clay,82000
2024,6932,r0a7,2024-02-19,Rio de Janeiro,500,Brazil,311,0,4710,32,Clay,2100230
2024,4505,r0a7,2024-02-05,M25 Punta del Este,FU,Uruguay,310,0,260,32,Clay,25000
2024,2835,r0a7,2024-01-29,Piracicaba,CH,Brazil,309,0,800,32,Clay,82000
2024,2901,r0a7,2024-01-22,Punta del Este ,CH,Uruguay,304,0,210,32,Clay,82000
2024,9678,r0a7,2024-01-15,Buenos Aires (Argentino) 2,CH,Argentina,304,0,410,32,Clay,41000
2024,1210,r0a7,2024-01-08,Buenos Aires (Argentino) 1,CH,Argentina,313,14,1960,32,Clay,41000
2024,9625,j476,2024-10-07,Roanne,CH,France,415,18,3665,32,Hard,120950
2024,7909,j476,2024-09-30,Villena,CH,Spain,415,4,1340,32,Hard,120950
2024,2945,j476,2024-09-09,Dobrich 2,CH,Bulgaria,337,4,687,32,Clay,36900
2024,784,j476,2024-09-02,Seville,CH,Spain,362,16,4551,32,Clay,148625
2024,2933,j476,2024-08-26,Porto 2,CH,Potugal,362,0,834,32,Clay,74825
2024,6795,j476,2024-07-29,Liberec,CH,Czech Republic,363,0,809,32,Clay,74825
2024,439,j476,2024-07-22,Umag,250,Croatia,344,7,3378,28,Clay,579320
2024,9531,j476,2024-07-08,Salzburg,CH,Austria,315,5,1587,32,Clay,148625
2024,1214,j476,2024-07-01,Troyes,CH,France,315,0,396,32,Clay,36900
2024,8994,j476,2024-06-24,Mallorca,250,Spain,314,0,2914,28,Grass,932135
2024,9835,j476,2024-06-17,Sassuolo,CH,Italy,314,3,781,32,Clay,148625
2024,7536,j476,2024-06-10,Lyon,CH,France,326,9,1468,32,Clay,120950
2024,9500,j476,2024-06-03,Zagreb,CH,Croatia,324,0,808,32,Clay,74825
2024,7694,j476,2024-05-20,Lyon,250,France,295,0,1842,28,Clay,579320
2024,425,j476,2024-04-15,Barcelona,500,Spain,297,0,3464,48,Clay,2782960
2024,7290,j476,2024-04-01,Estoril,250,Portugal,329,32,10969,28,Clay,579320
2024,2855,j476,2024-03-25,Girona,CH,Spain,323,2,600,32,Clay,120950
2024,9171,j476,2024-03-18,Murcia,CH,Spain,323,8,1306,32,Clay,74825
2024,2847,j476,2024-02-26,Tenerife 3,CH,Spain,326,2,370,32,Hard,74825
2024,2839,j476,2024-02-19,Tenerife 2,CH,Spain,326,4,803,32,Hard,74825
2024,7916,j476,2024-02-12,Glasgow,CH,Great Britain,326,0,399,32,Hard,36900
2024,496,j476,2024-02-05,Marseille,250,France,326,0,2286,28,Hard,724015
2024,7652,j476,2024-01-29,Koblenz,CH,Germany,332,7,2127,32,Hard,120950
2024,2837,j476,2024-01-22,Ottignies-Louvain-la-Neuve,CH,Belgium,332,0,403,32,Hard,148625
2024,9623,j476,2024-01-15,Tenerife 1,CH,Spain,332,2,657,32,Hard,120950
2024,7235,m0aw,2024-11-11,Drummondville,CH,Canada,217,0,800,32,Hard,82000
2024,363,m0aw,2024-11-04,Knoxville,CH,"TN, U.S.A.",217,0,800,32,Hard,82000
2024,6055,m0aw,2024-10-28,Charlottesville,CH,"VA, U.S.A.",216,6,1350,32,Hard,82000
2024,9128,m0aw,2024-10-14,Calgary,CH,Canada,227,12,2270,32,Hard,82000
2024,7339,m0aw,2024-10-07,Fairfield,CH,"CA, U.S.A.",240,0,800,32,Hard,82000
2024,1768,m0aw,2024-09-30,Tiburon,CH,"CA, U.S.A.",240,10,1350,32,Hard,82000
2024,4713,m0aw,2024-09-16,Hangzhou,250,China,237,0,2925,28,Hard,1000630
2024,4815,m0aw,2024-09-09,G1 JPN vs COL,DC,Japan,237,0,0,4,Hard,0
2024,6313,m0aw,2024-09-02,Shanghai,CH,China,229,0,1310,32,Hard,133250
2024,6242,m0aw,2024-08-19,Winston-Salem,250,"NC, U.S.A.",235,4,2205,48,Hard,779780
2024,7201,m0aw,2024-08-12,Santo Domingo,CH,Dominican Republic,236,0,1610,32,Clay,164000
2024,7389,m0aw,2024-08-05,Bogota,CH,Colombia,260,22,3900,32,Clay,82000
2024,2797,m0aw,2024-07-22,Chicago,CH,"IL, U.S.A.",251,2,400,32,Hard,82000
2024,877,m0aw,2024-07-15,Granby,CH,Canada,256,6,1350,32,Hard,82000
2024,7542,m0aw,2024-07-08,Winnipeg,CH,Canada,264,8,1350,32,Hard,82000
2024,2883,m0aw,2024-07-01,Bloomfield Hills,CH,"MI, U.S.A.",264,0,800,32,Hard,82000
2024,2929,m0aw,2024-06-24,Ibague,CH,Colombia,265,14,1960,32,Clay,41000
2024,2873,m0aw,2024-06-03,Tyler,CH,"TX, U.S.A.",266,0,800,32,Hard,82000
2024,9188,m0aw,2024-05-27,Little Rock,CH,"AR, U.S.A.",266,0,800,32,Hard,82000
2024,4653,m0aw,2024-04-29,M25 Anapoima,FU,Colombia,291,25,3600,32,Clay,25000
2024,2867,m0aw,2024-04-15,Acapulco,CH,Mexico,298,8,2675,32,Hard,164000
2024,6963,m0aw,2024-04-08,Cuernavaca (Morelos),CH,Mexico,333,48,6575,32,Hard,82000
2024,8375,m0aw,2024-04-01,Mexico City,CH,Mexico,344,8,2675,32,Clay,164000
2024,213,m0aw,2024-03-25,San Luis Potosi,CH,Mexico,444,79,11200,32,Clay,82000
2024,4577,m0aw,2024-03-11,M25 Santo Domingo,FU,Dominican Republic,446,1,430,32,Hard,25000
2024,4565,m0aw,2024-03-04,M25 Santo Domingo,FU,Dominican Republic,446,3,730,32,Hard,25000
2024,807,m0aw,2024-02-26,Acapulco,500,Mexico,425,0,4945,32,Hard,2206080
2024,7480,m0aw,2024-02-19,Los Cabos,250,Mexico,400,0,2675,28,Hard,915245
2024,4503,m0aw,2024-02-05,"M15 Sunrise, FL",FU,"FL, U.S.A.",409,4,753,32,Clay,15000
2024,4508,m0aw,2024-01-29,G1 COL vs LUX,DC,Colombia,411,0,0,4,Clay,0
2024,9678,m0aw,2024-01-15,Buenos Aires (Argentino) 2,CH,Argentina,375,0,130,32,Clay,41000
2024,1210,m0aw,2024-01-08,Buenos Aires (Argentino) 1,CH,Argentina,372,0,130,32,Clay,41000
2024,6442,ki48,2024-12-09,M15 Antalya,FU,Turkiye,285,0,0,32,Clay,15000
2024,4254,ki48,2024-11-18,M25 Monastir,FU,Tunisia,306,3,730,32,Hard,25000
2024,4267,ki48,2024-11-11,M15 Monastir,FU,Tunisia,306,15,2160,32,Hard,15000
2024,2949,ki48,2024-10-21,Taipei 2,CH,Chinese Taipei,304,0,410,32,Hard,164000
2024,9410,ki48,2024-10-14,Almaty,250,Kazakhstan,308,0,3030,28,Hard,1036700
2024,9625,ki48,2024-10-07,Roanne,CH,France,303,0,300,32,Hard,120950
2024,812,ki48,2024-09-30,M25 Nevers,FU,France,303,1,430,32,Hard,25000
2024,2933,ki48,2024-08-26,Porto 2,CH,Potugal,287,0,834,32,Clay,74825
2024,2043,ki48,2024-08-19,Dobrich 1,CH,Bulgaria,266,8,1136,32,Clay,36900
2024,2120,ki48,2024-08-05,Cordenons,CH,Italy,265,6,1309,32,Clay,74825
2024,6795,ki48,2024-07-29,Liberec,CH,Czech Republic,264,0,809,32,Clay,74825
2024,221,ki48,2024-07-22,Tampere,CH,Finland,262,0,811,32,Clay,74825
2024,4770,ki48,2024-07-08,M25 The Hague,FU,Netherlands,257,1,430,32,Clay,25000
2024,2931,ki48,2024-07-01,Brasov,CH,Romania,257,6,1286,32,Clay,74825
2024,4159,ki48,2024-06-24,M25 Brussels,FU,Belgium,254,8,1255,32,Clay,25000
2024,6757,ki48,2024-06-17,Blois,CH,France,254,8,1102,32,Clay,36900
