,playercode,EventId,TotPrizeMoney,Same_Nationality,iscritto,ha_pts_def,EventType_500,Surface_Grass,Surface_Hard
8165,g0fw,4462,596035,0,0,1,0,0,0
8166,g0fw,360,596035,0,0,1,0,0,0
8167,g0fw,717,680140,0,0,1,0,0,0
8168,g0fw,495,3237670,0,0,1,1,0,1
8169,g0fw,807,2585410,0,0,1,1,0,1
8170,g0fw,8996,680140,0,0,1,0,0,0
8171,g0fw,451,2760000,0,0,1,1,0,1
8172,g0fw,6932,2396115,0,0,1,1,0,0
8173,g0fw,407,2401550,0,0,0,1,0,1
8174,g0fw,424,2760000,0,0,0,1,0,1
8175,v0dp,328,2523045,0,0,0,1,0,1
8176,v0dp,337,2736875,0,0,0,1,0,1
8177,v0dp,7485,706850,0,0,1,0,0,1
8178,v0dp,429,706850,0,0,1,0,0,1
8179,v0dp,9410,1055255,0,0,1,0,0,1
8180,v0dp,6242,798335,0,0,1,0,0,1
8181,v0dp,319,596035,0,0,0,0,0,0
8182,v0dp,418,2396115,0,0,0,1,0,1
8183,v0dp,439,596035,0,0,0,0,0,0
8184,v0dp,314,596035,0,0,1,0,0,0
8185,v0dp,7480,889890,0,0,1,0,0,1
8186,v0dp,316,596035,0,0,1,0,0,0
8187,v0dp,440,706850,0,0,0,0,1,0
8188,v0dp,321,751630,0,0,0,0,1,0
8189,v0dp,4462,596035,0,0,1,0,0,0
8190,v0dp,360,596035,0,0,1,0,0,0
8191,v0dp,717,680140,0,0,1,0,0,0
8192,v0dp,451,2760000,0,0,1,1,0,1
8193,v0dp,6932,2396115,0,0,1,1,0,0
8194,v0dp,496,740730,0,0,1,0,0,1
8195,v0dp,499,680140,0,0,1,0,0,1
8196,v0dp,506,658390,0,0,1,0,0,0
8197,v0dp,407,2401550,0,0,0,1,0,1
8198,v0dp,424,2760000,0,0,0,1,0,1
8199,bv21,341,596035,0,0,1,0,0,1
8200,bv21,5100,766715,0,0,1,0,0,1
8201,bv21,328,2523045,0,0,1,1,0,1
8202,bv21,337,2736875,0,0,1,1,0,1
8203,bv21,747,4016050,0,0,1,1,0,1
8204,bv21,329,2226470,0,0,1,1,0,1
8205,bv21,6242,798335,0,0,0,0,0,1
8206,bv21,319,596035,0,0,0,0,0,0
8207,bv21,418,2396115,0,0,0,1,0,1
8208,bv21,439,596035,0,0,0,0,0,0
8209,bv21,8994,596035,0,0,1,0,1,0
8210,bv21,741,756875,0,0,1,0,1,0
8211,bv21,311,2522220,0,0,1,1,1,0
8212,bv21,500,2522220,0,0,1,1,1,0
8213,bv21,440,706850,0,0,0,0,1,0
8214,bv21,321,751630,0,0,0,0,1,0
8215,bv21,414,2158560,0,0,0,1,0,0
8216,bv21,322,596035,0,0,0,0,0,0
8217,bv21,451,2760000,0,0,1,1,0,1
8218,bv21,6932,2396115,0,0,1,1,0,0
8219,bv21,496,740730,0,0,1,0,0,1
8220,bv21,499,680140,0,0,1,0,0,1
8221,bv21,506,658390,0,0,1,0,0,0
8222,bv21,407,2401550,0,0,1,1,0,1
8223,bv21,424,2760000,0,0,1,1,0,1
8224,bv21,375,596035,0,0,0,0,0,1
8225,bv21,8998,680140,0,0,0,0,0,1
8226,bv21,301,680140,0,1,0,0,0,1
8227,mn20,341,596035,0,0,1,0,0,1
8228,mn20,5100,766715,0,0,1,0,0,1
8229,mn20,328,2523045,0,0,0,1,0,1
8230,mn20,337,2736875,0,0,0,1,0,1
8231,mn20,747,4016050,0,0,0,1,0,1
8232,mn20,329,2226470,0,0,0,1,0,1
8233,mn20,7581,1190210,0,0,0,0,0,1
8234,mn20,4713,1019185,0,0,0,0,0,1
8235,mn20,314,596035,0,0,0,0,0,0
8236,mn20,7480,889890,0,0,0,0,0,1
8237,mn20,316,596035,0,0,0,0,0,0
8238,mn20,311,2522220,0,0,0,1,1,0
8239,mn20,500,2522220,0,0,0,1,1,0
8240,mn20,440,706850,0,0,1,0,1,0
8241,mn20,321,751630,0,0,1,0,1,0
8242,mn20,4462,596035,0,0,1,0,0,0
8243,mn20,360,596035,0,0,1,0,0,0
8244,mn20,717,680140,0,0,1,0,0,0
8245,mn20,495,3237670,0,0,1,1,0,1
8246,mn20,807,2585410,0,0,1,1,0,1
8247,mn20,8996,680140,0,0,1,0,0,0
8248,mn20,451,2760000,0,0,1,1,0,1
8249,mn20,6932,2396115,0,0,1,1,0,0
8250,mn20,496,740730,0,0,1,0,0,1
8251,mn20,499,680140,0,0,1,0,0,1
8252,mn20,506,658390,0,0,1,0,0,0
8253,mn20,375,596035,0,0,1,0,0,1
8254,t0bw,341,596035,0,0,1,0,0,1
8255,t0bw,5100,766715,0,0,1,0,0,1
8256,t0bw,328,2523045,0,0,1,1,0,1
8257,t0bw,337,2736875,0,0,1,1,0,1
8258,t0bw,747,4016050,0,0,1,1,0,1
8259,t0bw,329,2226470,0,0,1,1,0,1
8260,t0bw,7581,1190210,0,0,1,0,0,1
8261,t0bw,4713,1019185,0,0,1,0,0,1
8262,t0bw,319,596035,0,0,0,0,0,0
8263,t0bw,418,2396115,0,0,0,1,0,1
8264,t0bw,439,596035,0,0,0,0,0,0
8265,t0bw,314,596035,0,0,1,0,0,0
8266,t0bw,7480,889890,0,0,1,0,0,1
8267,t0bw,316,596035,0,0,1,0,0,0
8268,t0bw,440,706850,0,0,1,0,1,0
8269,t0bw,321,751630,0,0,1,0,1,0
8270,t0bw,414,2158560,0,0,1,1,0,0
8271,t0bw,322,596035,0,0,1,0,0,0
8272,t0bw,4462,596035,0,0,0,0,0,0
8273,t0bw,360,596035,0,0,0,0,0,0
8274,t0bw,717,680140,0,1,0,0,0,0
8275,t0bw,495,3237670,0,0,1,1,0,1
8276,t0bw,807,2585410,0,0,1,1,0,1
8277,t0bw,8996,680140,0,0,1,0,0,0
8278,t0bw,451,2760000,0,0,1,1,0,1
8279,t0bw,6932,2396115,0,0,1,1,0,0
8280,t0bw,407,2401550,0,0,1,1,0,1
8281,t0bw,424,2760000,0,1,1,1,0,1
8282,t0bw,375,596035,0,0,0,0,0,1
8283,j0a4,341,596035,0,0,1,0,0,1
8284,j0a4,5100,766715,0,0,1,0,0,1
8285,j0a4,328,2523045,0,0,1,1,0,1
8286,j0a4,337,2736875,0,0,1,1,0,1
8287,j0a4,7581,1190210,0,0,1,0,0,1
8288,j0a4,4713,1019185,0,0,1,0,0,1
8289,j0a4,8994,596035,0,0,0,0,1,0
8290,j0a4,741,756875,0,0,0,0,1,0
8291,j0a4,311,2522220,0,0,1,1,1,0
8292,j0a4,500,2522220,0,0,1,1,1,0
8293,j0a4,440,706850,0,0,1,0,1,0
8294,j0a4,321,751630,0,0,1,0,1,0
8295,j0a4,414,2158560,0,0,0,1,0,0
8296,j0a4,322,596035,0,0,0,0,0,0
8297,j0a4,308,2500000,0,0,1,1,0,0
8298,j0a4,425,2889200,0,0,1,1,0,0
8299,j0a4,451,2760000,0,0,1,1,0,1
8300,j0a4,6932,2396115,0,0,1,1,0,0
8301,j0a4,496,740730,0,0,1,0,0,1
8302,j0a4,499,680140,0,0,1,0,0,1
8303,j0a4,506,658390,0,0,1,0,0,0
8304,j0a4,375,596035,0,0,1,0,0,1
8305,j0a4,8998,680140,0,0,1,0,0,1
8306,j0a4,301,680140,0,0,1,0,0,1
8307,mj98,7485,706850,0,0,1,0,0,1
8308,mj98,429,706850,0,0,1,0,0,1
8309,mj98,9410,1055255,0,0,1,0,0,1
8310,mj98,747,4016050,0,0,0,1,0,1
8311,mj98,329,2226470,0,0,0,1,0,1
8312,mj98,319,596035,0,0,1,0,0,0
8313,mj98,418,2396115,0,0,1,1,0,1
8314,mj98,439,596035,0,0,1,0,0,0
8315,mj98,314,596035,0,0,1,0,0,0
8316,mj98,7480,889890,0,0,1,0,0,1
8317,mj98,316,596035,0,0,1,0,0,0
8318,mj98,8994,596035,0,0,1,0,1,0
8319,mj98,741,756875,0,0,1,0,1,0
8320,mj98,311,2522220,0,0,1,1,1,0
8321,mj98,500,2522220,0,0,1,1,1,0
8322,mj98,440,706850,0,0,1,0,1,0
8323,mj98,321,751630,0,0,1,0,1,0
8324,mj98,308,2500000,0,0,1,1,0,0
8325,mj98,425,2889200,0,0,1,1,0,0
8326,mj98,4462,596035,0,0,1,0,0,0
8327,mj98,360,596035,0,0,1,0,0,0
8328,mj98,717,680140,0,0,1,0,0,0
8329,mj98,495,3237670,0,0,1,1,0,1
8330,mj98,807,2585410,0,0,1,1,0,1
8331,mj98,8996,680140,0,0,1,0,0,0
8332,mj98,451,2760000,0,0,1,1,0,1
8333,mj98,6932,2396115,0,0,1,1,0,0
8334,mj98,496,740730,0,0,1,0,0,1
8335,mj98,499,680140,0,0,1,0,0,1
8336,mj98,506,658390,0,0,1,0,0,0
8337,te16,328,2523045,0,0,0,1,0,1
8338,te16,337,2736875,0,0,0,1,0,1
8339,te16,7485,706850,0,0,1,0,0,1
8340,te16,429,706850,0,0,1,0,0,1
8341,te16,9410,1055255,0,0,1,0,0,1
8342,te16,747,4016050,0,0,1,1,0,1
8343,te16,329,2226470,0,0,1,1,0,1
8344,te16,6242,798335,0,0,1,0,0,1
8345,te16,319,596035,0,0,0,0,0,0
8346,te16,418,2396115,0,0,0,1,0,1
8347,te16,439,596035,0,1,0,0,0,0
8348,te16,8994,596035,0,0,0,0,1,0
8349,te16,741,756875,0,0,0,0,1,0
8350,te16,311,2522220,0,0,1,1,1,0
8351,te16,500,2522220,0,0,1,1,1,0
8352,te16,440,706850,0,0,1,0,1,0
8353,te16,321,751630,0,0,1,0,1,0
8354,te16,414,2158560,0,0,1,1,0,0
8355,te16,322,596035,0,0,1,0,0,0
8356,te16,308,2500000,0,0,1,1,0,0
8357,te16,425,2889200,0,0,1,1,0,0
8358,te16,4462,596035,0,0,1,0,0,0
8359,te16,360,596035,0,0,1,0,0,0
8360,te16,717,680140,0,0,1,0,0,0
8361,te16,495,3237670,0,0,0,1,0,1
8362,te16,807,2585410,0,0,0,1,0,1
8363,te16,8996,680140,0,0,0,0,0,0
8364,te16,451,2760000,0,0,1,1,0,1
8365,te16,6932,2396115,0,0,1,1,0,0
8366,te16,407,2401550,0,0,0,1,0,1
8367,te16,424,2760000,0,0,0,1,0,1
8368,te16,375,596035,0,0,1,0,0,1
8369,be69,341,596035,0,0,0,0,0,1
8370,be69,5100,766715,0,0,0,0,0,1
8371,be69,328,2523045,0,0,1,1,0,1
8372,be69,337,2736875,0,0,1,1,0,1
8373,be69,7485,706850,0,0,0,0,0,1
8374,be69,429,706850,0,0,0,0,0,1
8375,be69,9410,1055255,0,0,0,0,0,1
8376,be69,747,4016050,0,0,1,1,0,1
8377,be69,329,2226470,0,0,1,1,0,1
8378,be69,7581,1190210,0,0,1,0,0,1
8379,be69,4713,1019185,0,0,1,0,0,1
8380,be69,6242,798335,0,0,1,0,0,1
8381,be69,319,596035,0,0,1,0,0,0
8382,be69,418,2396115,0,0,1,1,0,1
8383,be69,439,596035,0,0,1,0,0,0
8384,be69,314,596035,0,0,1,0,0,0
8385,be69,7480,889890,0,0,1,0,0,1
8386,be69,316,596035,0,0,1,0,0,0
8387,be69,8994,596035,0,0,1,0,1,0
8388,be69,741,756875,0,0,1,0,1,0
8389,be69,414,2158560,0,0,1,1,0,0
8390,be69,322,596035,0,0,1,0,0,0
8391,be69,495,3237670,0,0,1,1,0,1
8392,be69,807,2585410,0,0,1,1,0,1
8393,be69,8996,680140,0,0,1,0,0,0
8394,be69,375,596035,0,0,0,0,0,1
8395,bu70,341,596035,0,0,1,0,0,1
8396,bu70,5100,766715,0,0,1,0,0,1
8397,bu70,328,2523045,0,1,1,1,0,1
8398,bu70,337,2736875,0,0,1,1,0,1
8399,bu70,7485,706850,0,0,0,0,0,1
8400,bu70,429,706850,0,0,0,0,0,1
8401,bu70,9410,1055255,0,0,0,0,0,1
8402,bu70,7581,1190210,0,0,0,0,0,1
8403,bu70,4713,1019185,0,0,0,0,0,1
8404,bu70,319,596035,0,0,0,0,0,0
8405,bu70,418,2396115,0,0,0,1,0,1
8406,bu70,439,596035,0,0,0,0,0,0
8407,bu70,8994,596035,0,0,1,0,1,0
8408,bu70,741,756875,0,0,1,0,1,0
8409,bu70,311,2522220,0,0,1,1,1,0
8410,bu70,500,2522220,0,0,1,1,1,0
8411,bu70,440,706850,0,0,0,0,1,0
8412,bu70,321,751630,0,0,0,0,1,0
8413,bu70,414,2158560,0,0,1,1,0,0
8414,bu70,322,596035,0,1,1,0,0,0
8415,bu70,495,3237670,0,0,0,1,0,1
8416,bu70,807,2585410,0,0,0,1,0,1
8417,bu70,8996,680140,0,0,0,0,0,0
8418,bu70,451,2760000,0,0,0,1,0,1
8419,bu70,6932,2396115,0,0,0,1,0,0
8420,bu70,496,740730,0,0,1,0,0,1
8421,bu70,499,680140,0,0,1,0,0,1
8422,bu70,506,658390,0,0,1,0,0,0
8423,b0jj,341,596035,0,0,1,0,0,1
8424,b0jj,5100,766715,0,0,1,0,0,1
8425,b0jj,328,2523045,0,0,1,1,0,1
8426,b0jj,337,2736875,0,0,1,1,0,1
8427,b0jj,7485,706850,0,0,1,0,0,1
8428,b0jj,429,706850,0,0,1,0,0,1
8429,b0jj,9410,1055255,0,0,1,0,0,1
8430,b0jj,747,4016050,0,0,0,1,0,1
8431,b0jj,329,2226470,0,0,0,1,0,1
8432,b0jj,7581,1190210,0,0,0,0,0,1
8433,b0jj,4713,1019185,0,0,0,0,0,1
8434,b0jj,6242,798335,0,0,0,0,0,1
8435,b0jj,319,596035,0,0,1,0,0,0
8436,b0jj,418,2396115,0,0,1,1,0,1
8437,b0jj,439,596035,0,0,1,0,0,0
8438,b0jj,311,2522220,0,0,1,1,1,0
8439,b0jj,500,2522220,0,0,1,1,1,0
8440,b0jj,440,706850,0,0,1,0,1,0
8441,b0jj,321,751630,0,0,1,0,1,0
8442,b0jj,414,2158560,0,0,1,1,0,0
8443,b0jj,322,596035,0,0,1,0,0,0
8444,b0jj,308,2500000,0,0,1,1,0,0
8445,b0jj,425,2889200,0,0,1,1,0,0
8446,b0jj,4462,596035,0,0,1,0,0,0
8447,b0jj,360,596035,0,0,1,0,0,0
8448,b0jj,717,680140,0,0,1,0,0,0
8449,b0jj,495,3237670,0,0,1,1,0,1
8450,b0jj,807,2585410,0,0,1,1,0,1
8451,b0jj,8996,680140,0,0,1,0,0,0
8452,b0jj,496,740730,0,0,1,0,0,1
8453,b0jj,499,680140,0,0,1,0,0,1
8454,b0jj,506,658390,0,0,1,0,0,0
8455,b0jj,407,2401550,0,0,1,1,0,1
8456,b0jj,424,2760000,0,0,1,1,0,1
8457,b0id,341,596035,0,0,0,0,0,1
8458,b0id,5100,766715,0,0,0,0,0,1
8459,b0id,7485,706850,0,0,1,0,0,1
8460,b0id,429,706850,0,1,1,0,0,1
8461,b0id,9410,1055255,0,0,1,0,0,1
8462,b0id,7581,1190210,0,0,0,0,0,1
8463,b0id,4713,1019185,0,0,0,0,0,1
8464,b0id,6242,798335,0,0,1,0,0,1
8465,b0id,314,596035,0,1,1,0,0,0
8466,b0id,7480,889890,0,0,1,0,0,1
8467,b0id,316,596035,0,0,1,0,0,0
8468,b0id,8994,596035,0,0,1,0,1,0
8469,b0id,741,756875,0,0,1,0,1,0
8470,b0id,414,2158560,0,0,1,1,0,0
8471,b0id,322,596035,0,0,1,0,0,0
8472,b0id,308,2500000,0,0,1,1,0,0
8473,b0id,425,2889200,0,0,1,1,0,0
8474,b0id,4462,596035,0,0,1,0,0,0
8475,b0id,360,596035,0,0,1,0,0,0
8476,b0id,717,680140,0,0,1,0,0,0
8477,b0id,451,2760000,0,0,1,1,0,1
8478,b0id,6932,2396115,0,0,1,1,0,0
8479,b0id,407,2401550,0,0,0,1,0,1
8480,b0id,424,2760000,0,0,0,1,0,1
8481,b0id,375,596035,0,0,1,0,0,1
8482,sr81,341,596035,0,0,0,0,0,1
8483,sr81,5100,766715,0,0,0,0,0,1
8484,sr81,328,2523045,0,0,0,1,0,1
8485,sr81,337,2736875,0,0,0,1,0,1
8486,sr81,7581,1190210,0,0,0,0,0,1
8487,sr81,4713,1019185,0,0,0,0,0,1
8488,sr81,6242,798335,0,0,1,0,0,1
8489,sr81,319,596035,0,0,0,0,0,0
8490,sr81,418,2396115,0,0,0,1,0,1
8491,sr81,439,596035,0,0,0,0,0,0
8492,sr81,314,596035,0,0,1,0,0,0
8493,sr81,7480,889890,0,0,1,0,0,1
8494,sr81,316,596035,0,0,1,0,0,0
8495,sr81,8994,596035,0,0,1,0,1,0
8496,sr81,741,756875,0,0,1,0,1,0
8497,sr81,311,2522220,0,0,0,1,1,0
8498,sr81,500,2522220,0,0,0,1,1,0
8499,sr81,308,2500000,0,0,1,1,0,0
8500,sr81,425,2889200,0,0,1,1,0,0
8501,sr81,495,3237670,0,0,1,1,0,1
8502,sr81,807,2585410,0,0,1,1,0,1
8503,sr81,8996,680140,0,0,1,0,0,0
8504,sr81,451,2760000,0,0,1,1,0,1
8505,sr81,6932,2396115,0,0,1,1,0,0
8506,sr81,407,2401550,0,0,0,1,0,1
8507,sr81,424,2760000,0,0,0,1,0,1
8508,d0hd,341,596035,0,0,0,0,0,1
8509,d0hd,5100,766715,0,0,0,0,0,1
8510,d0hd,328,2523045,0,0,1,1,0,1
8511,d0hd,337,2736875,0,0,1,1,0,1
8512,d0hd,7485,706850,0,0,0,0,0,1
8513,d0hd,429,706850,0,0,0,0,0,1
8514,d0hd,9410,1055255,0,0,0,0,0,1
8515,d0hd,7581,1190210,0,0,1,0,0,1
8516,d0hd,4713,1019185,0,0,1,0,0,1
8517,d0hd,314,596035,0,0,1,0,0,0
8518,d0hd,7480,889890,0,0,1,0,0,1
8519,d0hd,316,596035,0,0,1,0,0,0
8520,d0hd,8994,596035,0,0,1,0,1,0
8521,d0hd,741,756875,0,0,1,0,1,0
8522,d0hd,311,2522220,0,0,0,1,1,0
8523,d0hd,500,2522220,0,0,0,1,1,0
8524,d0hd,414,2158560,0,0,0,1,0,0
8525,d0hd,322,596035,0,0,0,0,0,0
8526,d0hd,4462,596035,0,0,0,0,0,0
8527,d0hd,360,596035,0,0,0,0,0,0
8528,d0hd,717,680140,0,0,0,0,0,0
8529,d0hd,375,596035,0,0,0,0,0,1
8530,d0hd,8998,680140,0,0,0,0,0,1
8531,d0hd,301,680140,0,0,0,0,0,1
8532,a0ba,328,2523045,0,0,0,1,0,1
8533,a0ba,337,2736875,0,0,0,1,0,1
8534,a0ba,7485,706850,0,0,0,0,0,1
8535,a0ba,429,706850,0,0,0,0,0,1
8536,a0ba,9410,1055255,0,0,0,0,0,1
8537,a0ba,747,4016050,0,0,0,1,0,1
8538,a0ba,329,2226470,0,0,0,1,0,1
8539,a0ba,7581,1190210,0,0,1,0,0,1
8540,a0ba,4713,1019185,0,0,1,0,0,1
8541,a0ba,314,596035,0,0,0,0,0,0
8542,a0ba,7480,889890,0,0,0,0,0,1
8543,a0ba,316,596035,0,0,0,0,0,0
8544,a0ba,8994,596035,0,0,1,0,1,0
8545,a0ba,741,756875,0,0,1,0,1,0
8546,a0ba,311,2522220,0,0,1,1,1,0
8547,a0ba,500,2522220,0,0,1,1,1,0
8548,a0ba,414,2158560,0,0,0,1,0,0
8549,a0ba,322,596035,0,0,0,0,0,0
8550,a0ba,308,2500000,0,0,0,1,0,0
8551,a0ba,425,2889200,0,0,0,1,0,0
8552,a0ba,375,596035,0,0,0,0,0,1
8553,d0l3,7485,706850,0,0,0,0,0,1
8554,d0l3,429,706850,0,0,0,0,0,1
8555,d0l3,9410,1055255,0,0,0,0,0,1
8556,d0l3,747,4016050,0,0,1,1,0,1
8557,d0l3,329,2226470,0,0,1,1,0,1
8558,d0l3,7581,1190210,0,0,0,0,0,1
8559,d0l3,4713,1019185,0,0,0,0,0,1
8560,d0l3,6242,798335,0,0,1,0,0,1
8561,d0l3,314,596035,0,0,0,0,0,0
8562,d0l3,7480,889890,0,0,0,0,0,1
8563,d0l3,316,596035,0,0,0,0,0,0
8564,d0l3,8994,596035,0,0,1,0,1,0
8565,d0l3,741,756875,0,0,1,0,1,0
8566,d0l3,311,2522220,0,0,1,1,1,0
8567,d0l3,500,2522220,0,0,1,1,1,0
8568,d0l3,440,706850,0,0,1,0,1,0
8569,d0l3,321,751630,0,0,1,0,1,0
8570,d0l3,414,2158560,0,0,0,1,0,0
8571,d0l3,322,596035,0,0,0,0,0,0
8572,d0l3,308,2500000,0,0,1,1,0,0
8573,d0l3,425,2889200,0,0,1,1,0,0
8574,d0l3,495,3237670,0,0,1,1,0,1
8575,d0l3,807,2585410,0,0,1,1,0,1
8576,d0l3,8996,680140,0,0,1,0,0,0
8577,d0l3,451,2760000,0,0,1,1,0,1
8578,d0l3,6932,2396115,0,0,1,1,0,0
8579,d0l3,375,596035,0,0,1,0,0,1
8580,ci14,328,2523045,0,0,0,1,0,1
8581,ci14,337,2736875,0,0,0,1,0,1
8582,ci14,7485,706850,0,0,1,0,0,1
8583,ci14,429,706850,0,1,1,0,0,1
8584,ci14,9410,1055255,0,0,1,0,0,1
8585,ci14,7581,1190210,0,0,1,0,0,1
8586,ci14,4713,1019185,0,0,1,0,0,1
8587,ci14,6242,798335,0,0,1,0,0,1
8588,ci14,319,596035,0,0,1,0,0,0
8589,ci14,418,2396115,0,0,1,1,0,1
8590,ci14,439,596035,0,0,1,0,0,0
8591,ci14,8994,596035,0,0,0,0,1,0
8592,ci14,741,756875,0,1,0,0,1,0
8593,ci14,440,706850,0,0,1,0,1,0
8594,ci14,321,751630,0,0,1,0,1,0
8595,ci14,414,2158560,0,0,0,1,0,0
8596,ci14,322,596035,0,0,0,0,0,0
8597,ci14,308,2500000,0,0,0,1,0,0
8598,ci14,425,2889200,0,0,0,1,0,0
8599,ci14,495,3237670,0,0,1,1,0,1
8600,ci14,807,2585410,0,0,1,1,0,1
8601,ci14,8996,680140,0,0,1,0,0,0
8602,ci14,451,2760000,0,0,0,1,0,1
8603,ci14,6932,2396115,0,0,0,1,0,0
8604,ci14,496,740730,0,0,1,0,0,1
8605,ci14,499,680140,0,0,1,0,0,1
8606,ci14,506,658390,0,0,1,0,0,0
8607,ci14,8998,680140,0,0,1,0,0,1
8608,ci14,301,680140,0,0,1,0,0,1
8609,ag08,341,596035,0,0,1,0,0,1
8610,ag08,5100,766715,0,0,1,0,0,1
8611,ag08,747,4016050,0,0,1,1,0,1
8612,ag08,329,2226470,0,0,1,1,0,1
8613,ag08,7581,1190210,0,0,0,0,0,1
8614,ag08,4713,1019185,0,0,0,0,0,1
8615,ag08,6242,798335,0,0,1,0,0,1
8616,ag08,319,596035,0,0,1,0,0,0
8617,ag08,418,2396115,0,0,1,1,0,1
8618,ag08,439,596035,0,0,1,0,0,0
8619,ag08,314,596035,0,0,0,0,0,0
8620,ag08,7480,889890,0,0,0,0,0,1
8621,ag08,316,596035,0,0,0,0,0,0
8622,ag08,8994,596035,0,0,0,0,1,0
8623,ag08,741,756875,0,0,0,0,1,0
8624,ag08,440,706850,0,0,0,0,1,0
8625,ag08,321,751630,0,0,0,0,1,0
8626,ag08,414,2158560,0,0,1,1,0,0
8627,ag08,322,596035,0,0,1,0,0,0
8628,ag08,308,2500000,0,0,1,1,0,0
8629,ag08,425,2889200,0,0,1,1,0,0
8630,ag08,4462,596035,0,0,1,0,0,0
8631,ag08,360,596035,0,0,1,0,0,0
8632,ag08,717,680140,0,1,1,0,0,0
8633,ag08,495,3237670,0,0,1,1,0,1
8634,ag08,807,2585410,0,0,1,1,0,1
8635,ag08,8996,680140,0,0,1,0,0,0
8636,ag08,451,2760000,0,0,1,1,0,1
8637,ag08,6932,2396115,0,0,1,1,0,0
8638,ag08,496,740730,0,0,1,0,0,1
8639,ag08,499,680140,0,0,1,0,0,1
8640,ag08,506,658390,0,0,1,0,0,0
8641,ag08,407,2401550,0,0,0,1,0,1
8642,ag08,424,2760000,0,0,0,1,0,1
8643,ag08,375,596035,0,0,1,0,0,1
8644,cd85,7581,1190210,0,0,0,0,0,1
8645,cd85,4713,1019185,0,0,0,0,0,1
8646,cd85,6242,798335,0,1,1,0,0,1
8647,cd85,8994,596035,0,0,1,0,1,0
8648,cd85,741,756875,0,0,1,0,1,0
8649,cd85,311,2522220,0,0,0,1,1,0
8650,cd85,500,2522220,0,0,0,1,1,0
8651,t0dm,328,2523045,0,0,1,1,0,1
8652,t0dm,337,2736875,0,0,1,1,0,1
8653,t0dm,7485,706850,0,0,0,0,0,1
8654,t0dm,429,706850,0,0,0,0,0,1
8655,t0dm,9410,1055255,0,0,0,0,0,1
8656,t0dm,747,4016050,0,0,1,1,0,1
8657,t0dm,329,2226470,0,0,1,1,0,1
8658,t0dm,6242,798335,0,0,0,0,0,1
8659,t0dm,8994,596035,0,0,1,0,1,0
8660,t0dm,741,756875,0,0,1,0,1,0
8661,t0dm,311,2522220,0,0,1,1,1,0
8662,t0dm,500,2522220,0,0,1,1,1,0
8663,t0dm,440,706850,0,0,1,0,1,0
8664,t0dm,321,751630,0,0,1,0,1,0
8665,t0dm,4462,596035,0,0,1,0,0,0
8666,t0dm,360,596035,0,0,1,0,0,0
8667,t0dm,717,680140,0,0,1,0,0,0
8668,t0dm,451,2760000,0,0,0,1,0,1
8669,t0dm,6932,2396115,0,0,0,1,0,0
8670,t0dm,496,740730,0,0,1,0,0,1
8671,t0dm,499,680140,0,0,1,0,0,1
8672,t0dm,506,658390,1,1,1,0,0,0
8673,t0dm,407,2401550,0,0,1,1,0,1
8674,t0dm,424,2760000,0,0,1,1,0,1
8675,t0dm,375,596035,0,0,0,0,0,1
8676,s0ja,341,596035,0,0,0,0,0,1
8677,s0ja,5100,766715,0,1,0,0,0,1
8678,s0ja,7485,706850,0,1,1,0,0,1
8679,s0ja,429,706850,0,0,1,0,0,1
8680,s0ja,9410,1055255,0,0,1,0,0,1
8681,s0ja,747,4016050,0,0,0,1,0,1
8682,s0ja,329,2226470,0,0,0,1,0,1
8683,s0ja,7581,1190210,0,0,1,0,0,1
8684,s0ja,4713,1019185,0,1,1,0,0,1
8685,s0ja,6242,798335,0,0,0,0,0,1
8686,s0ja,319,596035,0,0,1,0,0,0
8687,s0ja,418,2396115,0,0,1,1,0,1
8688,s0ja,439,596035,0,0,1,0,0,0
8689,s0ja,314,596035,0,0,1,0,0,0
8690,s0ja,7480,889890,0,0,1,0,0,1
8691,s0ja,316,596035,0,0,1,0,0,0
8692,s0ja,8994,596035,0,0,1,0,1,0
8693,s0ja,741,756875,0,0,1,0,1,0
8694,s0ja,311,2522220,0,0,1,1,1,0
8695,s0ja,500,2522220,0,0,1,1,1,0
8696,c977,341,596035,0,0,1,0,0,1
8697,c977,5100,766715,0,0,1,0,0,1
8698,c977,747,4016050,0,1,1,1,0,1
8699,c977,329,2226470,0,0,1,1,0,1
8700,c977,451,2760000,0,1,0,1,0,1
8701,c977,6932,2396115,0,0,0,1,0,0
8702,c977,407,2401550,0,0,0,1,0,1
8703,c977,424,2760000,0,0,0,1,0,1
8704,c977,8998,680140,0,0,0,0,0,1
8705,c977,301,680140,0,0,0,0,0,1
8706,d0ar,341,596035,0,0,1,0,0,1
8707,d0ar,5100,766715,0,0,1,0,0,1
8708,d0ar,328,2523045,0,0,0,1,0,1
8709,d0ar,337,2736875,0,0,0,1,0,1
8710,d0ar,7485,706850,0,0,1,0,0,1
8711,d0ar,429,706850,0,0,1,0,0,1
8712,d0ar,9410,1055255,0,0,1,0,0,1
8713,d0ar,747,4016050,0,0,1,1,0,1
8714,d0ar,329,2226470,0,0,1,1,0,1
8715,d0ar,6242,798335,0,0,0,0,0,1
8716,d0ar,319,596035,0,0,1,0,0,0
8717,d0ar,418,2396115,0,0,1,1,0,1
8718,d0ar,439,596035,0,0,1,0,0,0
8719,d0ar,8994,596035,0,0,1,0,1,0
