"playercode","EventId","iscritto","Year","date_tournament","EventName","EventType","EventCountry","Surface","TotPrizeMoney","Same_Nationality","Rank","ha_pts_def"
me82,741,0,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,43,0
me82,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,24,0
me82,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,27,1
rh24,2841,0,2023,"2023-04-17",Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0,40,1
rh24,425,1,2023,"2023-04-17",Barcelona,500,Spain,Clay,2722480,0,40,1
rh24,308,0,2023,"2023-04-17",Munich,250,Germany,Clay,562815,0,40,1
r772,337,1,2023,"2023-10-23",Vienna,500,Austria,Hard,2409835,0,93,0
r772,328,0,2023,"2023-10-23",Basel,500,Switzerland,Hard,2196000,0,93,0
v717,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,314,0
v717,322,0,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,314,0
wb25,319,0,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,0,351,0
wb25,418,0,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,0,351,0
wb25,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,351,0
m0ht,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,237,0
m0ht,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,237,0
m0hu,8994,0,2023,"2023-06-26",Mallorca,250,Spain,Grass,915630,0,209,1
m0hu,741,0,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,209,1
i306,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,218,0
i306,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,218,0
s0nv,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,237,0
s0nv,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,237,0
r0eb,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,1,285,1
r0eb,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,285,1
c0ak,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,272,1
c0ak,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,272,1
c0ak,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,272,1
sx91,319,1,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,0,117,0
sx91,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,364,1
sx91,418,0,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,0,117,0
sx91,500,0,2023,"2023-06-19",Halle,500,Germany,Grass,2195175,0,130,1
sx91,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,364,1
sx91,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,364,1
sx91,311,0,2023,"2023-06-19",London / Queen's Club,500,Great Britain,Grass,2195175,0,130,1
sx91,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,117,0
m0oq,2841,0,2023,"2023-04-17",Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0,282,0
m0oq,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,356,1
m0oq,425,0,2023,"2023-04-17",Barcelona,500,Spain,Clay,2722480,0,282,0
m0oq,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,356,1
m0oq,308,0,2023,"2023-04-17",Munich,250,Germany,Clay,562815,0,282,0
m0oq,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,356,1
r0a7,319,0,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,0,286,0
r0a7,418,0,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,0,286,0
r0a7,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,286,0
l0cx,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,184,0
l0cx,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,184,0
l0cx,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,184,0
gb53,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,213,0
gb53,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,213,0
gb53,314,1,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,213,0
gb53,6242,0,2023,"2023-08-21",Winston-Salem,250,"NC, U.S.A.",Hard,760930,0,216,0
dc48,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,315,0
dc48,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,315,0
dc48,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,272,1
dc48,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,272,1
dc48,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,315,0
i186,319,0,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,0,114,1
i186,418,0,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,1,114,1
i186,7480,1,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,114,1
l0gh,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,318,1
l0gh,322,0,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,318,1
ta12,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,221,0
ta12,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,221,0
ta12,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,221,0
dc76,316,1,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,334,0
dc76,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,334,0
dc76,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,334,0
li03,429,0,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,0,251,1
li03,7485,0,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,251,1
li03,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,251,1
j380,6932,0,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,338,1
j380,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,338,1
j380,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,338,1
p0hw,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,407,0
p0hw,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,413,0
p0hw,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,413,0
p0hw,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,407,0
p0hw,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,407,0
p0hw,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,413,0
z09z,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,270,1
z09z,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,312,1
z09z,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,270,1
z09z,337,0,2023,"2023-10-23",Vienna,500,Austria,Hard,2409835,0,245,0
z09z,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,312,1
z09z,328,0,2023,"2023-10-23",Basel,500,Switzerland,Hard,2196000,0,245,0
z09z,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,270,1
z09z,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,312,1
m0ac,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,336,1
m0ac,322,0,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,336,1
o482,319,0,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,0,259,0
o482,418,0,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,0,259,0
o482,6242,0,2023,"2023-08-21",Winston-Salem,250,"NC, U.S.A.",Hard,760930,0,262,0
o482,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,259,0
k0e6,2841,0,2023,"2023-04-17",Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0,384,0
k0e6,337,0,2023,"2023-10-23",Vienna,500,Austria,Hard,2409835,0,273,0
k0e6,425,0,2023,"2023-04-17",Barcelona,500,Spain,Clay,2722480,0,384,0
k0e6,328,0,2023,"2023-10-23",Basel,500,Switzerland,Hard,2196000,0,273,0
k0e6,6242,0,2023,"2023-08-21",Winston-Salem,250,"NC, U.S.A.",Hard,760930,0,319,0
k0e6,308,0,2023,"2023-04-17",Munich,250,Germany,Clay,562815,0,384,0
b0bi,6932,1,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,35,1
b0bi,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,35,1
b0bi,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,35,1
pc11,7290,0,2023,"2023-04-03",Estoril,250,Portugal,Clay,562815,0,477,0
pc11,360,0,2023,"2023-04-03",Marrakech,250,Morocco,Clay,562815,0,477,0
pc11,717,0,2023,"2023-04-03",Houston,250,"TX, U.S.A.",Clay,642735,0,477,0
bk19,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,427,0
bk19,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,427,0
bk19,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,427,0
v812,341,1,2023,"2023-11-06",Metz,250,France,Hard,562815,0,51,1
v812,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,51,1
bk40,807,1,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,24,0
bk40,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,24,0
bk40,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,24,0
b0ej,6932,0,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,601,0
b0ej,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,601,0
b0ej,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,601,0
s0ti,2841,0,2023,"2023-04-17",Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0,520,0
s0ti,425,0,2023,"2023-04-17",Barcelona,500,Spain,Clay,2722480,0,520,0
s0ti,308,0,2023,"2023-04-17",Munich,250,Germany,Clay,562815,0,520,0
hd68,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,306,0
hd68,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,306,0
f0dm,8994,0,2023,"2023-06-26",Mallorca,250,Spain,Grass,915630,0,389,0
f0dm,741,1,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,389,0
su55,8994,0,2023,"2023-06-26",Mallorca,250,Spain,Grass,915630,0,29,0
su55,741,0,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,29,0
r0go,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,377,1
r0go,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,377,1
r0go,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,377,1
w0bh,6932,0,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,601,1
w0bh,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,601,1
w0bh,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,601,1
m0nb,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,500,0
m0nb,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,500,0
m0nb,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,500,0
m0nb,6242,0,2023,"2023-08-21",Winston-Salem,250,"NC, U.S.A.",Hard,760930,1,373,0
h09n,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,443,1
h09n,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,443,1
h09n,6242,0,2023,"2023-08-21",Winston-Salem,250,"NC, U.S.A.",Hard,760930,0,407,0
m0bn,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,601,0
m0bn,7581,0,2023,"2023-09-18",Chengdu,250,China,Hard,1152805,0,433,0
m0bn,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,601,0
m0bn,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,601,0
m0bn,9164,0,2023,"2023-09-18",Zhuhai,250,China,Hard,981785,0,433,0
mv14,7581,0,2023,"2023-09-18",Chengdu,250,China,Hard,1152805,0,113,0
mv14,8994,0,2023,"2023-06-26",Mallorca,250,Spain,Grass,915630,0,81,1
mv14,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,83,1
mv14,322,0,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,83,1
mv14,741,0,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,81,1
mv14,9164,0,2023,"2023-09-18",Zhuhai,250,China,Hard,981785,0,113,0
gb88,2841,0,2023,"2023-04-17",Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0,99,1
gb88,425,1,2023,"2023-04-17",Barcelona,500,Spain,Clay,2722480,0,99,1
gb88,308,0,2023,"2023-04-17",Munich,250,Germany,Clay,562815,0,99,1
f510,6932,1,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,86,1
f510,429,0,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,0,128,0
f510,7485,0,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,128,0
f510,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,86,1
f510,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,128,0
f510,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,86,1
hh06,337,0,2023,"2023-10-23",Vienna,500,Austria,Hard,2409835,0,174,0
hh06,328,1,2023,"2023-10-23",Basel,500,Switzerland,Hard,2196000,0,174,0
hh06,7290,0,2023,"2023-04-03",Estoril,250,Portugal,Clay,562815,0,48,1
hh06,360,0,2023,"2023-04-03",Marrakech,250,Morocco,Clay,562815,0,48,1
hh06,717,0,2023,"2023-04-03",Houston,250,"TX, U.S.A.",Clay,642735,0,48,1
cg04,321,0,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,71,1
cg04,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,71,1
mu94,7290,0,2023,"2023-04-03",Estoril,250,Portugal,Clay,562815,0,83,1
mu94,360,1,2023,"2023-04-03",Marrakech,250,Morocco,Clay,562815,0,83,1
mu94,717,0,2023,"2023-04-03",Houston,250,"TX, U.S.A.",Clay,642735,0,83,1
kc56,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,52,1
kc56,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,102,0
kc56,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,52,0
kc56,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,52,1
kc56,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,102,0
kc56,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,52,1
kc56,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,102,0
kc56,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,52,0
bm95,429,0,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,0,89,0
bm95,7485,1,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,89,0
bm95,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,89,0
mo44,337,0,2023,"2023-10-23",Vienna,500,Austria,Hard,2409835,0,136,0
mo44,328,0,2023,"2023-10-23",Basel,500,Switzerland,Hard,2196000,0,136,0
hb64,429,0,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,0,87,1
hb64,7485,1,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,87,1
hb64,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,87,1
w09g,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,47,1
w09g,2841,0,2023,"2023-04-17",Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0,47,1
w09g,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,1,47,1
w09g,425,0,2023,"2023-04-17",Barcelona,500,Spain,Clay,2722480,0,47,1
w09g,314,0,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,47,1
w09g,308,0,2023,"2023-04-17",Munich,250,Germany,Clay,562815,0,47,1
ge33,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,91,1
ge33,500,0,2023,"2023-06-19",Halle,500,Germany,Grass,2195175,0,82,1
ge33,747,1,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,91,1
ge33,311,0,2023,"2023-06-19",London / Queen's Club,500,Great Britain,Grass,2195175,0,82,1
g628,414,1,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,48,1
g628,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,48,1
g628,321,1,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,55,1
g628,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,55,1
g628,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,48,1
y268,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,51,0
y268,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,51,0
y268,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,131,1
y268,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,131,1
y268,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,51,0
db63,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,55,1
db63,9410,1,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,37,0
db63,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,55,1
db63,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,33,1
db63,314,1,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,55,1
db63,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,33,1
db63,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,37,0
mj08,319,1,2023,"2023-07-31",Kitzbuhel,250,Austria,Clay,562815,0,118,0
mj08,414,1,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,121,0
mj08,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,153,1
mj08,418,0,2023,"2023-07-31",Washington,500,"DC, U.S.A.",Hard,2013940,0,118,0
mj08,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,121,0
mj08,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,127,1
mj08,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,127,1
mj08,6242,0,2023,"2023-08-21",Winston-Salem,250,"NC, U.S.A.",Hard,760930,0,115,1
mj08,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,121,0
mj08,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,153,1
mj08,7480,0,2023,"2023-07-31",Los Cabos,250,Mexico,Hard,852480,0,118,0
i305,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,86,1
i305,322,1,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,86,1
cf59,2841,0,2023,"2023-04-17",Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0,53,1
cf59,425,0,2023,"2023-04-17",Barcelona,500,Spain,Clay,2722480,1,53,1
cf59,308,1,2023,"2023-04-17",Munich,250,Germany,Clay,562815,0,53,1
ce77,6932,0,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,56,1
ce77,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,83,1
ce77,8994,0,2023,"2023-06-26",Mallorca,250,Spain,Grass,915630,0,104,1
ce77,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,56,1
ce77,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,88,1
ce77,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,88,1
ce77,741,0,2023,"2023-06-26",Eastbourne,250,Great Britain,Grass,723655,0,104,1
ce77,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,56,1
ce77,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,83,1
o449,2841,0,2023,"2023-04-17",Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0,94,1
o449,425,0,2023,"2023-04-17",Barcelona,500,Spain,Clay,2722480,0,94,1
o449,308,1,2023,"2023-04-17",Munich,250,Germany,Clay,562815,0,94,1
o483,9410,0,2023,"2023-09-25",Astana,250,Kazakhstan,Hard,1017850,0,59,1
o483,7694,0,2023,"2023-05-22",Lyon,250,France,Clay,562815,0,85,1
o483,322,1,2023,"2023-05-22",Geneva,250,Switzerland,Clay,562815,0,85,1
o483,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,66,1
o483,7434,1,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,66,1
o483,747,0,2023,"2023-09-25",Beijing,500,China,Hard,3633875,0,59,1
ea24,414,1,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,34,0
ea24,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,34,0
ea24,337,0,2023,"2023-10-23",Vienna,500,Austria,Hard,2409835,0,32,1
ea24,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,30,0
ea24,328,1,2023,"2023-10-23",Basel,500,Switzerland,Hard,2196000,0,32,1
ea24,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,30,0
ea24,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,34,0
l987,6932,1,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,80,0
l987,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,80,0
l987,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,80,0
l0bv,7581,0,2023,"2023-09-18",Chengdu,250,China,Hard,1152805,0,30,0
l0bv,9164,0,2023,"2023-09-18",Zhuhai,250,China,Hard,981785,0,30,0
sh90,2841,0,2023,"2023-04-17",Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0,157,1
sh90,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,147,0
sh90,425,0,2023,"2023-04-17",Barcelona,500,Spain,Clay,2722480,0,157,1
sh90,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,147,0
sh90,341,0,2023,"2023-11-06",Metz,250,France,Hard,562815,0,276,0
sh90,8996,1,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,147,0
sh90,7434,0,2023,"2023-11-06",Sofia,250,Bulgaria,Hard,562815,0,276,0
sh90,308,0,2023,"2023-04-17",Munich,250,Germany,Clay,562815,0,157,1
kf17,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,68,1
kf17,6932,0,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,68,1
kf17,337,0,2023,"2023-10-23",Vienna,500,Austria,Hard,2409835,0,200,1
kf17,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,68,1
kf17,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,68,1
kf17,328,0,2023,"2023-10-23",Basel,500,Switzerland,Hard,2196000,0,200,1
kf17,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,68,1
kf17,451,1,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,68,1
tc61,500,0,2023,"2023-06-19",Halle,500,Germany,Grass,2195175,0,76,0
tc61,311,1,2023,"2023-06-19",London / Queen's Club,500,Great Britain,Grass,2195175,0,76,0
sx50,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,109,1
sx50,429,1,2023,"2023-10-16",Stockholm,250,Sweden,Hard,673630,0,42,0
sx50,7485,0,2023,"2023-10-16",Antwerp,250,Belgium,Hard,673630,0,42,0
sx50,495,1,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,109,1
sx50,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,109,1
sx50,329,0,2023,"2023-10-16",Tokyo,500,Japan,Hard,1857660,0,42,0
bf23,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,136,0
bf23,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,136,0
bf23,314,1,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,136,0
bk24,414,0,2023,"2023-07-24",Hamburg,500,Germany,Clay,1831515,0,53,1
bk24,807,0,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,60,1
bk24,6116,0,2023,"2023-07-24",Atlanta,250,"GA, U.S.A.",Hard,737170,0,53,1
bk24,321,1,2023,"2023-06-12",Stuttgart,250,Germany,Grass,718410,0,58,0
bk24,440,0,2023,"2023-06-12",'s-Hertogenbosch,250,Netherlands,Grass,673630,0,58,0
bk24,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,60,1
bk24,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,60,1
bk24,439,0,2023,"2023-07-24",Umag,250,Croatia,Clay,562815,0,53,1
da81,316,0,2023,"2023-07-17",Bastad,250,Sweden,Clay,562815,0,112,1
da81,807,1,2023,"2023-02-27",Acapulco,500,Mexico,Hard,2013940,0,125,1
da81,6932,0,2023,"2023-02-20",Rio de Janeiro,500,Brazil,Clay,2013940,0,108,0
da81,315,0,2023,"2023-07-17",Newport,250,"RI, U.S.A.",Grass,642735,0,112,1
da81,496,0,2023,"2023-02-20",Marseille,250,France,Hard,707510,0,108,0
da81,495,0,2023,"2023-02-27",Dubai,500,U.A.E.,Hard,2855495,0,125,1
da81,314,1,2023,"2023-07-17",Gstaad,250,Switzerland,Clay,562815,0,112,1
da81,8996,0,2023,"2023-02-27",Santiago,250,Chile,Clay,642735,0,125,1
da81,6242,0,2023,"2023-08-21",Winston-Salem,250,"NC, U.S.A.",Hard,760930,0,95,0
da81,451,0,2023,"2023-02-20",Doha,250,Qatar,Hard,1377025,0,108,0
